id_voto;idservico;titulo_servico;slug_servico;slug_categoria;siglaorgao;nome_orgao;data_voto;avaliacao_voto_servico
390;490;Visitar Bioparque Pantanal;visitacao-e-realizacao-de-eventos188;turismo;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;2024-08-15 16:18:06.961980+00:00;5
389;142;Solicitar apoio financeiro federações, clubes e associações esportivas de MS;federacoes-clubes-e-associacoes-de-ms195;esporte-e-lazer;FUNDESPORTE;Fundação de Desporto e Lazer de Mato Grosso do Sul;2024-08-15 15:45:27.961081+00:00;5
388;82;Acessar os cursos por quem já é graduado;911-secretaria-academica-da-graduacao-portador-de-diploma31;educacao-e-pesquisa;UEMS;Universidade Estadual de Mato Grosso do Sul;2024-08-15 13:41:50.528743+00:00;5
387;604;Participar dos projetos do programa MS desporto escolar  PRODESC – treinamento desportivo;programa-ms-desporto-escolar-prodesc-treinamento-desportivo132;esporte-e-lazer;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;2024-08-14 19:06:42.733375+00:00;5
386;152;Participar dos jogos escolares da juventude de MS;jogos-escolares-da-juventude-de-ms146;esporte-e-lazer;FUNDESPORTE;Fundação de Desporto e Lazer de Mato Grosso do Sul;2024-08-14 18:33:07.444311+00:00;5
385;462;Solicitar inscrição para participação nos programas habitacionais;inscricaocadastro67;habitacao;AGEHAB;Agência de Habitação Popular de Mato Grosso do Sul;2024-08-14 18:25:59.889864+00:00;5
384;999;Consultar medicamentos ofertados pelo Sistema Único de Saúde - SUS;consulta-de-medicamentos-ofertados-pelo-sistema-unico-de-saude-sus72;saude-e-cuidado;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;2024-08-14 17:44:43.796144+00:00;5
383;693;Solicitar conserto de rede;solicitar-conserto-de-rede166;empresa-industria-e-comercio;SANESUL;Empresa de Saneamento de Mato Grosso do Sul;2024-08-14 14:11:58.271491+00:00;5
382;490;Visitar Bioparque Pantanal;visitacao-e-realizacao-de-eventos188;turismo;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;2024-08-14 11:32:10.535107+00:00;4
381;999;Consultar medicamentos ofertados pelo Sistema Único de Saúde - SUS;consulta-de-medicamentos-ofertados-pelo-sistema-unico-de-saude-sus72;saude-e-cuidado;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;2024-08-13 19:28:48.473392+00:00;5
380;144;Participar do festival de dança coreografada da melhor idade;festival-de-danca-coreografada-da-melhor-idade26;arte-e-cultura;FUNDESPORTE;Fundação de Desporto e Lazer de Mato Grosso do Sul;2024-08-13 18:22:36.444638+00:00;5
379;144;Participar do festival de dança coreografada da melhor idade;festival-de-danca-coreografada-da-melhor-idade26;arte-e-cultura;FUNDESPORTE;Fundação de Desporto e Lazer de Mato Grosso do Sul;2024-08-13 17:58:18.522705+00:00;5
378;604;Participar dos projetos do programa MS desporto escolar  PRODESC – treinamento desportivo;programa-ms-desporto-escolar-prodesc-treinamento-desportivo132;esporte-e-lazer;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;2024-08-13 15:51:58.736284+00:00;5
377;5;Acessar agência virtual;agencia-virtual22;energia;MSGÁS;Companhia de Gás do Estado de Mato Grosso do Sul;2024-08-13 12:27:20.637757+00:00;5
376;315;ITCD - solicitação de prioridade na análise;itcd-causa-mortis-e-doacao-solicitacao-de-prioridade-na-analise92;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2024-08-12 18:12:31.564591+00:00;1
375;917;Solicitar pedido de vista e cópia;solicitar-pedido-de-vista-e-copia-sistema-e-ms108;administracao-publica;PCMS;Polícia Civil de Mato Grosso do Sul;2024-08-10 15:39:27.482063+00:00;5
374;818;Autenticar livro digital;autenticar-livro-digital30;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-08-09 21:20:01.343854+00:00;5
373;302;Solicitar inclusão no Programa Mais Social;solicitacao-de-inclusao-no-programa-mais-social118;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;2024-08-09 16:34:19.551431+00:00;4
372;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2024-08-08 16:04:15.055352+00:00;3
371;786;Solicitar Carteira de Visitante do Sistema Prisional;patronato138;direitos-e-cidadania;AGEPEN;Agência Estadual de Administração do Sistema Penitenciário;2024-08-08 14:47:55.108720+00:00;2
370;237;Nota fiscal de produtor, série especial (NFP/SE) - desbloqueio para impressão de formulário;nota-fiscal-de-produtor-serie-especial-nfpse-desbloqueio-para-impressao-de-formulario38;agropecuaria-e-vida-rural;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2024-08-07 02:01:30.381878+00:00;1
369;1024;Consultar notas e frequência de estudantes;consultar-notas-e-frequencia-de-estudantes143;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;2024-08-06 23:47:06.744838+00:00;5
368;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;2024-08-06 15:33:41.858689+00:00;2
367;490;Visitar Bioparque Pantanal;visitacao-e-realizacao-de-eventos188;turismo;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;2024-08-06 13:33:56.674682+00:00;5
366;1029;e-Fazenda - cadastro;portal-e-fazenda-cadastro135;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2024-08-05 18:02:34.663294+00:00;5
365;813;Emitir certidão de inteiro teor digital;certidao-de-inteiro-teor-digital19;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-08-05 15:20:36.852016+00:00;1
364;999;Consultar medicamentos ofertados pelo Sistema Único de Saúde - SUS;consulta-de-medicamentos-ofertados-pelo-sistema-unico-de-saude-sus72;saude-e-cuidado;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;2024-08-05 12:50:31.639052+00:00;5
363;379;Solicitar carteira do Passe Livre Intermunicipal;solicitacao-de-passe-livre-intermunicipal62;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;2024-08-05 11:49:32.527900+00:00;4
362;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-08-04 22:27:23.579023+00:00;2
361;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-08-03 12:20:28.189735+00:00;2
360;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-08-02 19:32:23.897418+00:00;5
359;897;Certidão tributária estadual - emissão (certidão circunstanciada de débitos estaduais);certidao-tributaria-estadual-emissao-certidao-circunstanciada-de-debitos-estaduais174;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2024-08-02 14:33:59.581292+00:00;5
358;897;Certidão tributária estadual - emissão (certidão circunstanciada de débitos estaduais);certidao-tributaria-estadual-emissao-certidao-circunstanciada-de-debitos-estaduais174;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2024-08-02 14:30:30.665765+00:00;4
357;491;Solicitar Suporte de Tecnologia do Governo do Estado;atendimento-de-suporte-tecnico176;ciencia-e-tecnologia;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;2024-08-01 18:26:37.654259+00:00;1
356;1022;Emitir certificado do ensino médio;emitir-certificado-de-conclusao-do-ensino-medio111;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;2024-07-31 18:56:41.459236+00:00;1
355;269;Solicitar serviço de promoção da igualdade racial;servico-de-promocao-da-igualdade-racial58;direitos-e-cidadania;SEC;Secretaria de Estado da Cidadania;2024-07-30 23:20:17.942971+00:00;5
354;766;Cadastro da agropecuária (CAP) - inscrição de pescador profissional;cadastro-da-agropecuaria-cap-inscricao-de-pescador-profissional111;agropecuaria-e-vida-rural;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2024-07-30 22:33:53.719208+00:00;1
353;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-30 22:25:16.088572+00:00;4
352;813;Emitir certidão de inteiro teor digital;certidao-de-inteiro-teor-digital19;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-07-30 19:17:19.284684+00:00;1
351;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;2024-07-30 13:06:00.544735+00:00;4
350;1025;Solicitar acesso ao Wordpress;solicitar-acesso-ao-wordpress131;ciencia-e-tecnologia;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;2024-07-29 21:29:00.582653+00:00;5
349;184;Restituição/Ressarcimento de indébito tributário - pedido;restituicao-do-indebito-tributario-pedido172;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2024-07-29 17:45:44.319845+00:00;5
348;1004;Solicitar 2ª via – Certificados, Diplomas, Histórico Escolar;solicitar-2a-via-certificados-diplomas-historico-escolar27;educacao-e-pesquisa;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;2024-07-29 01:38:17.062834+00:00;1
347;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-27 10:59:39.039695+00:00;2
346;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-26 22:10:31.256390+00:00;1
345;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;2024-07-25 19:50:43.390029+00:00;1
344;917;Solicitar pedido de vista e cópia;solicitar-pedido-de-vista-e-copia-sistema-e-ms108;administracao-publica;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-25 17:06:20.071654+00:00;5
343;675;Transferir unidade federativa (UF) de veículos;solicitacao-de-transferencia-de-unidade-federativa-uf-de-veiculos197;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2024-07-25 12:54:17.538702+00:00;1
342;379;Solicitar carteira do Passe Livre Intermunicipal;solicitacao-de-passe-livre-intermunicipal62;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;2024-07-24 21:13:36.398655+00:00;2
341;636;Registrar boletins de ocorrência - B.O.;registro-de-boletins-de-ocorrencia-depac126;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-24 20:48:11.675710+00:00;1
340;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;2024-07-24 14:11:19.961883+00:00;1
339;813;Emitir certidão de inteiro teor digital;certidao-de-inteiro-teor-digital19;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-07-24 13:43:03.343659+00:00;4
338;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-23 18:39:11.547351+00:00;5
337;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;2024-07-23 18:15:15.080403+00:00;2
336;469;Solicitar a verificação de vida escolar e autenticidade de documentos escolares de estudantes do sistema de ensino de Mato Grosso do Sul;verificacao-de-vida-escolar-e-autenticidade-de-documentos-escolares-de-estudantes-do-sistema-de-ensino-de-mato-grosso-do-sul26;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;2024-07-23 17:31:49.281782+00:00;5
335;215;Consultar horários e tarifas de linhas de transporte rodoviário intermunicipal de passageiros;consultar-horarios-e-tarifas-de-transporte-rodoviario-intermunicipal-de-passageiros20;transito-e-transportes;AGEMS;Agência Estadual de Regulação de Serviços Públicos de Mato Grosso do Sul;2024-07-23 15:56:03.161616+00:00;4
334;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;2024-07-23 13:58:55.092376+00:00;1
333;1022;Emitir certificado do ensino médio;emitir-certificado-de-conclusao-do-ensino-medio111;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;2024-07-23 12:55:16.452931+00:00;1
332;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-22 12:40:11.354125+00:00;5
331;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;2024-07-22 12:17:01.074085+00:00;1
330;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-22 10:47:11.937386+00:00;4
329;681;Renovar carteira nacional de habilitação (CNH) vencida há mais de 5 anos;renovacao-de-cnh-vencida-ha-mais-de-5-anos106;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2024-07-22 04:27:07.627523+00:00;5
328;742;Emitir documento anual do veículo (CRLV-e);emissao-de-crlv-e-licenciamento-digital13;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2024-07-22 04:04:33.870045+00:00;1
327;379;Solicitar carteira do Passe Livre Intermunicipal;solicitacao-de-passe-livre-intermunicipal62;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;2024-07-20 18:43:42.593517+00:00;4
326;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;2024-07-20 16:54:19.145933+00:00;1
325;659;Seleção e Ingresso de Pessoal por meio de Concursos Públicos, Processos Seletivos Internos e Processos Seletivos Simplificados;selecao-e-ingresso-de-pessoal-por-meio-de-concursos-publicos-processos-seletivos-internos-e-processos-seletivos-simplificados149;administracao-publica;SAD;Secretaria de Estado de Administração de Mato Grosso do Sul;2024-07-19 17:11:33.912592+00:00;5
324;1024;Consultar notas e frequência de estudantes;consultar-notas-e-frequencia-de-estudantes143;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;2024-07-19 14:35:10.992943+00:00;1
323;801;Solicitar autorização ambiental para pesca profissional;emissao-de-autorizacoes-ambientais-para-a-pesca-profissional86;meio-ambiente;IMASUL;Instituto de Meio Ambiente de Mato Grosso do Sul;2024-07-18 22:00:34.535992+00:00;5
322;1035;Procuração digital para acesso ao e-Fazenda - cadastro de procurador/representante legal em caso de incapacidade, espólio e demanda judicial;procuracao-digital-para-acesso-ao-e-fazenda-cadastro-de-procuradorrepresentante-legal-em-caso-de-incapacidade-espolio-e-demanda-judicial62;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2024-07-18 14:43:03.555183+00:00;3
321;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;2024-07-18 14:17:49.845353+00:00;1
320;971;Solicitar cópia de processo ambiental;solicitar-pedido-de-vista-e-copia105;meio-ambiente;IMASUL;Instituto de Meio Ambiente de Mato Grosso do Sul;2024-07-17 12:24:21.440678+00:00;4
319;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-16 21:30:18.038282+00:00;1
318;424;Realizar boletim on-line de acidente de trânsito – atendimento sem vítimas;051-boletim-on-line-de-acidente-de-transito-atendimento-sem-vitimas170;seguranca;PMMS;Polícia Militar de Mato Grosso do Sul;2024-07-16 13:20:00.428690+00:00;1
317;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;2024-07-16 12:52:04.156839+00:00;1
316;82;Acessar os cursos por quem já é graduado;911-secretaria-academica-da-graduacao-portador-de-diploma31;educacao-e-pesquisa;UEMS;Universidade Estadual de Mato Grosso do Sul;2024-07-16 12:15:31.802591+00:00;5
315;595;Regime especial - transportadora conveniada por meio de Termo de Acordo para atuar como fiel depositária das mercadorias que transporta (Anexo XII ao RICMS);regime-especial-transportadora-conveniada-por-meio-de-termo-de-acordo-para-atuar-como-fiel-depositaria-das-mercadorias-que-transporta-anexo-xii-ao-ricms99;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2024-07-16 00:40:16.751483+00:00;4
314;490;Visitar Bioparque Pantanal;visitacao-e-realizacao-de-eventos188;turismo;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;2024-07-15 18:51:46.365457+00:00;5
313;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-13 21:40:32.645462+00:00;1
312;1019;Registrar extinção de empresa;registrar-extincao-de-empresa199;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-07-13 11:01:54.441408+00:00;5
311;1017;Registrar abertura ou alteração de empresa;registrar-abertura-de-empresa14;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-07-13 11:01:32.460283+00:00;5
310;819;Pesquisar viabilidade;pesquisar-viabilidade198;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-07-13 11:00:39.544311+00:00;5
309;817;Emitir ficha cadastral digital;emitir-ficha-cadastral-digital59;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-07-13 11:00:17.836830+00:00;5
308;815;Emitir certidão simplificada digital;emitir-certidao-simplificada-digital84;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-07-13 10:59:58.011478+00:00;5
307;814;Emitir certidão específica digital;emitir-certidao-especifica-digital11;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-07-13 10:59:33.455156+00:00;5
306;813;Emitir certidão de inteiro teor digital;certidao-de-inteiro-teor-digital19;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-07-13 10:59:05.744461+00:00;5
305;977;Validar documentos;validar-documentos144;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-07-13 10:56:50.920985+00:00;5
304;351;Consultar equídeos identificados;consultar-equideos-identificados163;agropecuaria-e-vida-rural;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;2024-07-12 19:00:29.293235+00:00;4
303;1024;Consultar notas e frequência de estudantes;consultar-notas-e-frequencia-de-estudantes143;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;2024-07-12 18:56:04.254276+00:00;4
302;744;Obter anuência para o reconhecimento de limites da faixa de domínio com propriedades rurais que confrontam e/ou margeiam as rodovias estaduais;faixas-de-dominio158;infraestrutura;AGESUL;Agência Estadual de Gestão de Empreendimentos de Mato Grosso do Sul;2024-07-12 14:15:54.740031+00:00;1
301;877;Solicitação, renovação e retirada de medicamentos do componente especializado - Assistência Farmacêutica Estadual;fornecimento-de-medicamentos-da-assistencia-farmaceutica-estadual-componente-especializado188;saude-e-cuidado;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;2024-07-12 02:21:56.848412+00:00;5
300;1020;IPVA - consulta de débito;ipva-consulta-de-debito54;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2024-07-11 19:31:34.693171+00:00;5
299;818;Autenticar livro digital;autenticar-livro-digital30;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-07-11 15:27:59.465036+00:00;5
298;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-11 11:28:16.043567+00:00;5
297;917;Solicitar pedido de vista e cópia;solicitar-pedido-de-vista-e-copia-sistema-e-ms108;administracao-publica;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-11 03:38:15.634815+00:00;5
296;817;Emitir ficha cadastral digital;emitir-ficha-cadastral-digital59;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-07-10 17:03:26.976989+00:00;1
295;786;Solicitar Carteira de Visitante do Sistema Prisional;patronato138;direitos-e-cidadania;AGEPEN;Agência Estadual de Administração do Sistema Penitenciário;2024-07-10 15:28:30.014392+00:00;2
294;964;Solicitar pedido de vista e cópia;solicitar-pedido-de-vista-e-copia-sistema-e-ms4;administracao-publica;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-07-08 20:06:30.124730+00:00;4
293;193;Ouvidoria fazendária;ouvidoria-fazendaria76;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2024-07-08 18:01:55.352048+00:00;1
292;561;Acessar dados do portal da transparência;acessar-dados-do-portal-da-transparencia171;comunicacao-e-transparencia;CGE MS;Controladoria Geral do Estado de Mato Grosso do Sul;2024-07-08 13:42:07.137629+00:00;1
291;1003;Solicitar 2ª via – Certificados, Diplomas, Histórico Escolar e Declarações;solicitar-2a-via-certificados-diplomas-historico-escolar-e-declaracoes53;educacao-e-pesquisa;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;2024-07-06 19:15:01.481854+00:00;1
290;1024;Consultar notas e frequência de estudantes;consultar-notas-e-frequencia-de-estudantes143;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;2024-07-05 19:33:36.773854+00:00;5
289;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-05 19:06:50.771446+00:00;4
288;701;Solicitar 2ª via de conta;solicitar-emissao-de-2a-via-de-conta-de-agua-e-esgoto113;empresa-industria-e-comercio;SANESUL;Empresa de Saneamento de Mato Grosso do Sul;2024-07-05 17:31:33.475424+00:00;5
287;701;Solicitar 2ª via de conta;solicitar-emissao-de-2a-via-de-conta-de-agua-e-esgoto113;empresa-industria-e-comercio;SANESUL;Empresa de Saneamento de Mato Grosso do Sul;2024-07-05 14:29:36.610717+00:00;1
286;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-04 19:29:17.831075+00:00;2
285;742;Emitir documento anual do veículo (CRLV-e);emissao-de-crlv-e-licenciamento-digital13;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2024-07-04 18:39:25.572049+00:00;1
284;749;Requerer a certidão de tempo de contribuição e/ou declaração de tempo de contribuição;requerer-certidao-de-tempo-de-contribuicao-eou-declaracao-de-tempo-de-contribuicao98;trabalho-emprego-e-previdencia;AGEPREV;Agência de Previdência Social de Mato Grosso do Sul;2024-07-04 18:37:01.355530+00:00;1
283;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-04 03:38:31.528977+00:00;5
282;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-03 22:11:02.620815+00:00;1
281;656;Solicitar serviço de imagem e diagnóstico;servico-de-imagem-e-diagnostico28;saude-e-cuidado;FUNSAU;Fundação Serviços de Saúde de MS;2024-07-03 15:32:09.643067+00:00;2
280;815;Emitir certidão simplificada digital;emitir-certidao-simplificada-digital84;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2024-07-02 19:15:22.837620+00:00;1
279;1003;Solicitar 2ª via – Certificados, Diplomas, Histórico Escolar e Declarações;solicitar-2a-via-certificados-diplomas-historico-escolar-e-declaracoes53;educacao-e-pesquisa;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;2024-07-02 17:42:37.068297+00:00;2
278;331;Consultar produtos agrotóxicos;consulta-de-produtos-agrotoxicos114;agropecuaria-e-vida-rural;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;2024-07-02 14:02:26.456690+00:00;5
277;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-07-02 11:41:23.178340+00:00;4
276;490;Visitar Bioparque Pantanal;visitacao-e-realizacao-de-eventos188;turismo;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;2024-07-01 12:38:55.771422+00:00;5
275;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2024-06-30 23:47:38.475517+00:00;1
274;695;Consultar débitos;solicitar-consulta-de-debitos-de-agua-e-esgoto181;empresa-industria-e-comercio;SANESUL;Empresa de Saneamento de Mato Grosso do Sul;2024-06-30 22:17:36.955885+00:00;3
273;302;Solicitar inclusão no Programa Mais Social;solicitacao-de-inclusao-no-programa-mais-social118;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;2024-06-29 12:51:33.064037+00:00;3
272;1007;Solicitar programa remédio em casa - PRC;programa-remedio-em-casa-prc166;saude-e-cuidado;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;2024-06-28 21:32:37.579505+00:00;4
271;469;Solicitar a verificação de vida escolar e autenticidade de documentos escolares de estudantes do sistema de ensino de Mato Grosso do Sul;verificacao-de-vida-escolar-e-autenticidade-de-documentos-escolares-de-estudantes-do-sistema-de-ensino-de-mato-grosso-do-sul26;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;2024-06-28 19:11:40.352348+00:00;1
270;1033;Reservar sala para atender candidatos;atendimento-ao-empregador157;trabalho-emprego-e-previdencia;FUNTRAB;Fundação de Trabalho de Mato Grosso do Sul;2024-06-28 13:21:46.430922+00:00;2
269;182;Cadastro da agropecuária (CAP) - inscrição de apicultor e de meliponicultor;cadastro-da-agropecuaria-cap-inscricao-de-apicultor-e-de-meliponicultor168;agropecuaria-e-vida-rural;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2024-06-27 17:19:07.970236+00:00;5
268;1022;Emitir certificado do ensino médio;emitir-certificado-de-conclusao-do-ensino-medio111;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;2024-06-26 21:08:45.213884+00:00;2
267;238;Emitir boleto para pagamento de dívida ativa protestada;divida-ativa-e-protestos132;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;2024-06-26 18:26:31.994913+00:00;2
266;228;Declaração anual de produtor (DAP) – entrega e retificação;declaracao-anual-de-produtor-dap-entrega-e-retificacao183;agropecuaria-e-vida-rural;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2024-06-26 18:18:01.319407+00:00;1
