idservico;titulo_servico;slug_servico;slug_categoria;nome_popular;siglaorgao;nome_orgao;servico_ativo;digital;online;agendavel;acesso_externo;custo;tempo;tipo_tempo;data_criacao_servico;data_atualizacao_servico
1201;Requerer  autorização para aquisição/importação de mudas cítricas - estabelecimentos;autorizacao-de-aquisicaoimportacao-de-mudas-citricas-para-estabelecimentos-registrados-na-iagro-como-comerciante-de-mudas-citricas135;agropecuaria-e-vida-rural;Autorização para aquisição/importação de mudas cítricas (estabelecimentos);IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;True;False;False;False;False;Variável: consultar tabela;;Dias corridos;2024-08-16 19:04:41.826688+00:00;2025-10-24 23:11:45.361842+00:00
1202;Requerer autorização para aquisição/importação e plantio de mudas cítricas;autorizacao-de-aquisicaoimportacao-e-plantio-de-mudas-citricas-para-produtores-rurais138;agropecuaria-e-vida-rural;Autorização para Aquisição/Importação de Mudas Cítricas;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;True;False;False;False;False;Variável: consultar tabela;;Dias corridos;2024-08-16 19:21:02.842628+00:00;2025-10-30 15:15:56.704569+00:00
314;Requerer calibração de massas;calibracao-de-massas50;empresa-industria-e-comercio;Calibração de massas;AEM;Agência Estadual de Metrologia de Mato Grosso do Sul;True;False;False;False;False;Variável: Consultar tabela;;Dias úteis;2023-05-10 18:41:08.993095+00:00;2025-10-20 20:02:18.806433+00:00
619;Requerer certificado de destruição de soqueira de algodão;emitir-certificado-de-destruicao-de-soqueira-de-algodao48;agropecuaria-e-vida-rural;Certificado de Destruição de Soqueira;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;True;False;False;False;True;UFERMS 1,5;;Dias corridos;2023-05-22 19:46:01.429569+00:00;2025-11-13 02:01:12.312419+00:00
1453;Requerer Habilitação de Colheita em Unidade de Produção de Citros;requerer-habilitacao-de-colheita-em-unidade-de-producao-de-citros186;agropecuaria-e-vida-rural;Habilitação de Colheita de Citros;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;True;False;False;False;False;Sem custo.;;Dias corridos;2025-10-30 13:59:25.532795+00:00;2026-02-13 18:02:43.621361+00:00
746;Requerer o auxílio-invalidez ao aposentado por incapacidade definitiva;requerer-auxilio-invalidez-ao-aposentado-por-incapacidade-definitiva161;trabalho-emprego-e-previdencia;Auxilio-invalidez;AGEPREV;Agência de Previdência Social de Mato Grosso do Sul;True;False;False;True;False;Sem custo;;Dias corridos;2023-06-02 18:18:12.477368+00:00;2025-10-24 23:17:39.205102+00:00
887;Requerer regularização de débitos / parcelamentos;requerer-regularizacao-de-debitos-parcelamentos90;administracao-publica;Cobrança e divida ativa;AEM;Agência Estadual de Metrologia de Mato Grosso do Sul;True;False;False;False;False;Variável: Consultar débito junto ao setor.;;Dias úteis;2023-08-21 13:08:54.532312+00:00;2025-09-30 20:27:02.444593+00:00
1256;Requerimento de 2ª via de diploma/certificado;requerimento-de-2a-via-de-diplomacertificado73;educacao-e-pesquisa;Solicitar 2ª via de diploma/certificado;UEMS;Universidade Estadual de Mato Grosso do Sul;True;True;False;False;True;Sem custo;;Dias úteis;2024-09-02 17:18:58.087565+00:00;2025-09-02 18:34:54.396616+00:00
1491;Requerimento de dispensa do cumprimento da equivalência - Decreto nº 16.576/2025;requerimento-de-dispensa-do-cumprimento-da-equivalencia-decreto-no-165762025104;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Sem custo.;;Dias corridos;2026-02-22 22:54:11.140042+00:00;2026-02-23 19:01:39.137946+00:00
1005;Requerimento de incentivos fiscais com compromisso de obrigações recíprocas;requerimento-de-incentivos-fiscais-com-compromisso-de-obrigacoes-reciprocas63;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias corridos;2024-02-07 17:37:54.929398+00:00;2025-11-25 18:40:54.075954+00:00
1261;Reserva de laboratório de ensino de geografia (LEG);reserva-de-laboratorio-de-ensino-de-geografia-leg57;direitos-e-cidadania;Reservar laboratório de ensino de geografia;UEMS;Universidade Estadual de Mato Grosso do Sul;True;True;False;False;True;Sem custo;;Dias úteis;2024-09-02 17:38:14.328883+00:00;2025-09-02 18:50:04.152111+00:00
1033;Reservar sala para atender candidatos;atendimento-ao-empregador157;trabalho-emprego-e-previdencia;Solicitar atendimento ao empregador;FUNTRAB;Fundação de Trabalho de Mato Grosso do Sul;True;False;False;False;False;Sem custo;;Dias úteis;2024-05-15 15:18:47.147033+00:00;2026-05-07 20:05:57.469150+00:00
546;Restituição do indébito tributário - impugnação em face de despacho denegatório de pedido de restituição;restituicao-do-indebito-tributario-impugnacao-em-face-de-despacho-denegatorio-de-pedido-de-restituicao78;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;False;False;False;False;True;Sem custo;;Anos;2023-05-16 17:26:59.371004+00:00;2025-02-28 19:40:06.401408+00:00
184;Restituição/Ressarcimento de indébito tributário - pedido;restituicao-do-indebito-tributario-pedido172;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Conforme Tabela em Outras Informações;2023-05-08 12:26:30.015456+00:00;2025-11-11 15:41:05.993772+00:00
7;Retirar quitação de débito anual;quitacao-anual-de-debitos69;administracao-publica;Declaração de quitação;MSGÁS;Companhia de Gás do Estado de Mato Grosso do Sul;True;False;False;False;False;Sem custo;;Minutos;2023-04-24 14:31:10.828709+00:00;2025-09-04 00:05:00.514908+00:00
1487;Revisão de informações de Meios de Pagamento - Regularize Já;revisao-de-divergencias-regularize-ja180;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Sem custo.;;Conforme Tabela em Outras Informações;2026-02-11 21:29:03.091843+00:00;2026-02-19 20:53:07.568624+00:00
106;SEACAD EAD – Expedição de Histórico;89-seacad-ead-expedicao-de-historico32;educacao-e-pesquisa;;UEMS;Universidade Estadual de Mato Grosso do Sul;False;False;False;False;False;0;;Meses;2023-05-04 03:04:19.184071+00:00;2024-09-05 20:47:35.587814+00:00
1286;Seleção do Programa Institucional de Monitoria (PIM);selecao-do-programa-institucional-de-monitoria-pim178;educacao-e-pesquisa;Inscrever como discentes monitores;UEMS;Universidade Estadual de Mato Grosso do Sul;True;True;False;False;True;Sem custo;;Conforme Tabela em Outras Informações;2024-09-02 21:28:31.609674+00:00;2025-09-02 18:44:59.957831+00:00
659;Seleção e Ingresso de Pessoal por meio de Concursos Públicos, Processos Seletivos Internos e Processos Seletivos Simplificados;selecao-e-ingresso-de-pessoal-por-meio-de-concursos-publicos-processos-seletivos-internos-e-processos-seletivos-simplificados149;administracao-publica;Processos Seletivos e Concursos Públicos;SAD;Secretaria de Estado de Administração de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Anos;2023-05-26 19:23:46.177561+00:00;2026-02-20 15:56:08.294159+00:00
17;Ser atendido no Fale Conosco;ser-atendido-no-fale-conosco19;comunicacao-e-transparencia;Fale Conosco;MSGÁS;Companhia de Gás do Estado de Mato Grosso do Sul;True;True;False;False;True;Sem custo;;Dias corridos;2023-04-25 12:56:23.387841+00:00;2025-09-04 00:03:52.970180+00:00
51;Serviço de atendimento estudantil;0514-proec-servico-de-atendimento-estudantil137;educacao-e-pesquisa;;UEMS;Universidade Estadual de Mato Grosso do Sul;False;False;False;False;False;Sem custo;;Anos;2023-04-27 21:32:41.314331+00:00;2024-09-05 20:47:29.151098+00:00
40;Serviço de inclusão e diversidade;054-proec-servico-de-inclusao-e-diversidade113;educacao-e-pesquisa;;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Meses;2023-04-27 21:09:05.634047+00:00;2025-09-02 02:58:13.097138+00:00
1094;SERVIÇO: DENÚNCIA CONTRA MAUS-TRATOS E ABANDONO DE ANIMAIS. (Serviço será iniciado em novembro de 2024);servico-denuncia-contra-maus-tratos-e-abandono-de-animais-servico-sera-iniciado-em-novembro-de-2024120;direitos-e-cidadania;;SETESC;Secretaria de Estado de Turismo, Esporte e Cultura;False;False;False;True;False;Sem custo;;Acesso Imediato;2024-07-22 12:45:17.566717+00:00;2024-09-05 20:47:15.580087+00:00
220;Serviço de Protocolo;servico-de-protocolo97;administracao-publica;Protocolo;SEJUSP;Secretaria de Estado de Justiça e Segurança Pública de Mato Grosso do Sul;False;False;False;False;False;Sem custo;10.0;Dias corridos;2023-05-09 12:46:36.504808+00:00;2024-09-05 20:47:34.591448+00:00
1273;Serviço de protocolo integrado;servico-de-protocolo-integrado147;educacao-e-pesquisa;Solicitar pela utilização dos serviço de protocolo integrado;UEMS;Universidade Estadual de Mato Grosso do Sul;True;True;True;False;False;Sem custo;;Acesso Imediato;2024-09-02 20:53:59.566197+00:00;2025-09-02 02:50:11.803039+00:00
661;Serviço de Protocolos;servico-de-protocolos99;administracao-publica;Protocolo;SAD;Secretaria de Estado de Administração de Mato Grosso do Sul;False;False;False;False;True;Gratuito;20.0;Anos;2023-05-26 19:33:06.447824+00:00;2024-09-05 20:47:25.260514+00:00
1387;Serviços de fiscalização de contratos;servicos-de-fiscalizacao-de-contratos119;comunicacao-e-transparencia;Solicitar informações sobre contratos;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;True;False;True;Sem custo;;Dias úteis;2025-05-21 14:38:54.937906+00:00;2025-09-02 02:47:33.392444+00:00
1378;Serviços de telefonia;servicos-de-telefonia35;comunicacao-e-transparencia;Solicitar serviços de telefonia;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;False;True;True;Sem custo;;Dias úteis;2025-05-21 14:01:48.454253+00:00;2025-09-02 02:50:38.367817+00:00
1379;Serviços de transporte;servicos-de-transporte58;educacao-e-pesquisa;Solicitar serviços de transporte;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;False;True;True;Sem custo;;Dias úteis;2025-05-21 14:04:37.473699+00:00;2025-09-02 02:50:20.043601+00:00
1282;Serviços de transporte;servicos-de-transporte111;educacao-e-pesquisa;Solicitar serviços de transporte;UEMS;Universidade Estadual de Mato Grosso do Sul;False;False;False;True;False;A depender;;Dias úteis;2024-09-02 21:14:49.188595+00:00;2025-07-02 13:02:24.157208+00:00
1381;Serviços gerais e conservação e asseio das áreas físicas;servicos-gerais-e-conservacao-e-asseio-das-areas-fisicas75;infraestrutura;Solicitar suporte de serviço de asseio e conservação nos espaços físicos;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;True;False;True;Sem custo;;Dias úteis;2025-05-21 14:13:36.121798+00:00;2025-09-02 02:49:40.614350+00:00
1360;SIG PET;sig-pet9;direitos-e-cidadania;SIG PET;SETESC;Secretaria de Estado de Turismo, Esporte e Cultura;True;True;True;True;True;Sem custo;;Semanas;2025-04-29 14:30:11.343310+00:00;2025-06-04 18:51:24.169647+00:00
516;Simples Nacional - impugnação do ato de indeferimento do pedido de reconsideração da opção pelo regime tributário diferenciado, simplificado e favorecido;simples-nacional-impugnacao-do-ato-de-indeferimento-do-pedido-de-reconsideracao-da-opcao-pelo-regime-tributario-diferenciado-simplificado-e-favorecido49;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-15 14:46:10.094471+00:00;2025-11-13 14:27:16.070822+00:00
514;Simples Nacional - impugnação do indeferimento de reconsideração do ato de exclusão do regime tributário diferenciado, simplificado e favorecido;simples-nacional-impugnacao-do-indeferimento-de-reconsideracao-do-ato-de-exclusao-do-regime-tributario-diferenciado-simplificado-e-favorecido58;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-15 14:38:48.080518+00:00;2025-11-13 14:27:53.657033+00:00
518;Simples Nacional - reconsideração do ato de exclusão do regime tributário diferenciado, simplificado e favorecido;simples-nacional-reconsideracao-do-ato-de-exclusao-do-regime-tributario-diferenciado-simplificado-e-favorecido140;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-15 14:59:28.035647+00:00;2025-11-13 02:16:41.206128+00:00
519;Simples Nacional - reconsideração do ato de indeferimento da opção pelo regime tributário diferenciado, simplificado e favorecido;simples-nacional-reconsideracao-do-ato-de-indeferimento-da-opcao-pelo-regime-tributario-diferenciado-simplificado-e-favorecido166;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-15 15:09:45.617304+00:00;2025-11-13 02:15:16.234663+00:00
1504;Sistema de Controle e Monitoramento de Atividade de Criação Amadora de Pássaros - SIPASS;sistema-de-controle-e-monitoramento-de-atividade-de-criacao-amadora-de-passaros-sipass174;meio-ambiente;SISPASS;IMASUL;Instituto de Meio Ambiente de Mato Grosso do Sul;False;False;False;True;False;Variável: Decreto Estadual nº 15.263/2019;10.0;Dias úteis;2026-04-14 14:35:16.312135+00:00;2026-04-14 14:35:16.312145+00:00
241;SMEPA - baixa de notificação;smepa-baixa-de-notificacao167;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2023-05-09 15:13:31.024919+00:00;2025-11-25 15:23:48.146492+00:00
540;SOCRED - solicitação de crédito fiscal do ICMS referente a operações e prestações relacionadas a produtos e à atividade agropecuária;socred-solicitacao-de-credito-fiscal-do-icms-referente-a-operacoes-e-prestacoes-relacionadas-a-produtos-e-a-atividade-agropecuaria91;agropecuaria-e-vida-rural;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms.;;Dias corridos;2023-05-16 13:11:24.615396+00:00;2026-04-09 19:16:18.271999+00:00
158;Solicitação ao Programa de Formação e Capacitação Esportiva oferecido pela UCAPES aos profissionais de Educação Física e Acadêmicos, nas diversas áreas: esporte, treinamentos, paradesporto, saúde e gestão esportiva;programa-de-formacao-e-capacitacao-em-educacao-fisica-atividade-fisica-para-a-saude-desporto-paradesporto-arbritagem-e-lazer100;esporte-e-lazer;Programa de Formação e Capacitação aos profissionais de Educação Física;FUNDESPORTE;Fundação de Desporto e Lazer de Mato Grosso do Sul;True;False;False;False;False;Sem custo;;Meses;2023-05-05 15:41:42.863437+00:00;2026-02-13 23:13:47.511751+00:00
76;Solicitação de auxílio emergencial;95-servico-de-atendimento-estudantil-solicitacao-de-auxilio-emergencial105;educacao-e-pesquisa;;UEMS;Universidade Estadual de Mato Grosso do Sul;False;False;False;False;False;Sem custo;;Meses;2023-04-28 04:28:58.098923+00:00;2024-09-05 20:47:12.883630+00:00
75;Solicitação de auxílio permanência;94-servico-de-atendimento-estudantil-solicitacao-de-auxilio-permanencia111;educacao-e-pesquisa;;UEMS;Universidade Estadual de Mato Grosso do Sul;False;False;False;False;True;Sem custo;;Meses;2023-04-28 04:27:01.228193+00:00;2024-09-05 20:47:11.995584+00:00
1268;Solicitação de certificados;solicitacao-de-certificados144;educacao-e-pesquisa;Solicitar certificados;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;False;True;True;Sem custo;;Acesso Imediato;2024-09-02 18:06:06.835841+00:00;2025-09-02 18:50:38.991535+00:00
1508;Solicitação de Consulta;solicitacao-de-consulta94;saude-e-cuidado;SOLICITE CONSULTA;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;True;True;True;False;True;0,00;;Dias úteis;2026-04-14 19:26:30.714941+00:00;2026-04-15 16:26:36.620121+00:00
1414;Solicitação de cópia de documentos, processos ou outra relativa a benefícios fiscais;solicitacao-de-copia-de-documentos-processos-ou-outra-relativa-a-beneficios-fiscais51;financas-e-impostos;;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;True;False;False;False;True;Uma Uferms;;Dias corridos;2025-07-22 14:06:36.226789+00:00;2025-11-25 18:51:49.669285+00:00
1517;Solicitação de Diárias para Servidores da Fundect;solicitacao-de-diarias-para-servidores-da-fundect16;administracao-publica;Solicitação de Diárias para Servidores da Fundect;FUNDECT;Fundação de Apoio ao Desenvolvimento do Ensino, Ciência e Tecnologia de Mato Grosso do Sul;True;True;False;True;True;Sem Custo;;Meses;2026-05-12 13:46:14.829887+00:00;2026-05-12 14:53:42.508822+00:00
59;Solicitação de diploma e certificados universitários;077-sreddra-expedicao-de-certificados-e-diplomas68;educacao-e-pesquisa;;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias úteis;2023-04-28 03:41:12.118101+00:00;2025-09-02 02:47:01.995412+00:00
1267;Solicitação de documentos;solicitacao-de-documentos33;educacao-e-pesquisa;Solicitar documentos;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias úteis;2024-09-02 18:04:04.354357+00:00;2025-09-02 18:46:03.114217+00:00
1258;Solicitação de emissão de diploma de graduação;solicitacao-de-emissao-de-diploma-de-graduacao56;educacao-e-pesquisa;Solicitar emissão de diploma de graduação;UEMS;Universidade Estadual de Mato Grosso do Sul;True;True;False;False;True;Sem custo;;Dias úteis;2024-09-02 17:26:37.864930+00:00;2025-09-02 18:34:40.183558+00:00
