slug_servico;slug_categoria;Categoria;Nome do Serviço;Órgão;Nome do Órgão;Modalidade;Link;Visitas;URL_Original
acessar-indicadores-da-atividade-turistica-do-mato-grosso-do-sul141;turismo;Turismo;Acessar indicadores da atividade turística do Mato Grosso Do Sul;FUNDTUR;Fundação de Turismo de Mato Grosso do Sul;Digital;https://www.ms.gov.br/turismo/acessar-indicadores-da-atividade-turistica-do-mato-grosso-do-sul141;2;turismo//acessar-indicadores-da-atividade-turistica-do-mato-grosso-do-sul141
solicitar-relatorio-de-empresas22;empresa-industria-e-comercio;Empresa Industria E Comercio;Solicitar relatório de empresas;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;Digital;https://www.ms.gov.br/empresa-industria-e-comercio/solicitar-relatorio-de-empresas22;2;empresa-industria-e-comercio//solicitar-relatorio-de-empresas22
assessoria-de-cerimonial-e-reservas-salas-de-aula-auditorio-sala-de-webconferencia-s09-d1-sala-de-reunioes-s09-d2-e-teatro-de-arena60;educacao-e-pesquisa;Educacao E Pesquisa;Solicitar assessoria de cerimonial e reservas (salas de aula, auditório, sala de webconferência S09-D1, sala de reuniões S09-D2 e teatro de arena);UEMS;Universidade Estadual de Mato Grosso do Sul;Digital;https://www.ms.gov.br/educacao-e-pesquisa/assessoria-de-cerimonial-e-reservas-salas-de-aula-auditorio-sala-de-webconferencia-s09-d1-sala-de-reunioes-s09-d2-e-teatro-de-arena60;2;educacao-e-pesquisa//assessoria-de-cerimonial-e-reservas-salas-de-aula-auditorio-sala-de-webconferencia-s09-d1-sala-de-reunioes-s09-d2-e-teatro-de-arena60
adesao-a-fatura-on-line36;energia;Energia;Aderir à fatura de consumo online;MSGÁS;Companhia de Gás do Estado de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/energia/adesao-a-fatura-on-line36;2;energia//adesao-a-fatura-on-line36
orientacoes-para-consulta-do-acervo-e-ambiente-virtual-da-biblioteca165;educacao-e-pesquisa;Educacao E Pesquisa;Orientações para consulta do acervo e ambiente virtual da biblioteca;UEMS;Universidade Estadual de Mato Grosso do Sul;Digital;https://www.ms.gov.br/educacao-e-pesquisa/orientacoes-para-consulta-do-acervo-e-ambiente-virtual-da-biblioteca165;2;educacao-e-pesquisa//orientacoes-para-consulta-do-acervo-e-ambiente-virtual-da-biblioteca165
registrar-reclamacao-solicitacao-sugestao-e-elogio151;comunicacao-e-transparencia;Comunicacao E Transparencia;Registrar reclamação, solicitação, sugestão e elogio;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;Digital;https://www.ms.gov.br/comunicacao-e-transparencia/registrar-reclamacao-solicitacao-sugestao-e-elogio151;2;comunicacao-e-transparencia//registrar-reclamacao-solicitacao-sugestao-e-elogio151
reserva-de-laboratorio-de-ensino-de-geografia-leg57;direitos-e-cidadania;Direitos E Cidadania;Reserva de laboratório de ensino de geografia (LEG);UEMS;Universidade Estadual de Mato Grosso do Sul;Digital;https://www.ms.gov.br/direitos-e-cidadania/reserva-de-laboratorio-de-ensino-de-geografia-leg57;2;direitos-e-cidadania//reserva-de-laboratorio-de-ensino-de-geografia-leg57
programa-arte-e-cultura-na-escola100;arte-e-cultura;Arte E Cultura;Participar do programa arte e cultura na escola;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/arte-e-cultura/programa-arte-e-cultura-na-escola100;2;arte-e-cultura//programa-arte-e-cultura-na-escola100
avaliacao-pericial-fora-do-local-de-lotacao-ou-de-exercicio-pericia-em-transitosolicitar-avaliacao-pericial-fora-do-local-de-lotacao-ou-de-exercicio-pericia-em-transito46;trabalho-emprego-e-previdencia;Trabalho Emprego E Previdencia;Solicitar a avaliação pericial fora do local de lotação ou de exercício (perícia em trânsito);AGEPREV;Agência de Previdência Social de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/trabalho-emprego-e-previdencia/avaliacao-pericial-fora-do-local-de-lotacao-ou-de-exercicio-pericia-em-transitosolicitar-avaliacao-pericial-fora-do-local-de-lotacao-ou-de-exercicio-pericia-em-transito46;2;trabalho-emprego-e-previdencia//avaliacao-pericial-fora-do-local-de-lotacao-ou-de-exercicio-pericia-em-transitosolicitar-avaliacao-pericial-fora-do-local-de-lotacao-ou-de-exercicio-pericia-em-transito46
emitir-2a-via-da-fatura13;energia;Energia;Emitir 2ª via da fatura;MSGÁS;Companhia de Gás do Estado de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/energia/emitir-2a-via-da-fatura13;2;energia//emitir-2a-via-da-fatura13
servico-de-ouvidoria14;saude-e-cuidado;Saude E Cuidado;Solicitar serviço de ouvidoria;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/saude-e-cuidado/servico-de-ouvidoria14;2;saude-e-cuidado//servico-de-ouvidoria14
oferta-da-educacao-quilombola106;educacao-e-pesquisa;Educacao E Pesquisa;Solicitar  Educação Quilombola;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/educacao-e-pesquisa/oferta-da-educacao-quilombola106;2;educacao-e-pesquisa//oferta-da-educacao-quilombola106
915-unidade-universitaria-de-campo-grande-acervo-maria-da-gloria-sa-rosa-curso-de-letras-uucg-consulta-supervisionada-ao-acervo-bibliografico-digital-e-audiovisual157;educacao-e-pesquisa;Educacao E Pesquisa;Solicitar acesso a consulta supervisionada a acervo bibliográfico, digital e audiovisual;UEMS;Universidade Estadual de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/educacao-e-pesquisa/915-unidade-universitaria-de-campo-grande-acervo-maria-da-gloria-sa-rosa-curso-de-letras-uucg-consulta-supervisionada-ao-acervo-bibliografico-digital-e-audiovisual157;2;educacao-e-pesquisa//915-unidade-universitaria-de-campo-grande-acervo-maria-da-gloria-sa-rosa-curso-de-letras-uucg-consulta-supervisionada-ao-acervo-bibliografico-digital-e-audiovisual157
solicitar-treinamento-do-wordpress70;ciencia-e-tecnologia;Ciencia E Tecnologia;Solicitar treinamento do WordPress;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/ciencia-e-tecnologia/solicitar-treinamento-do-wordpress70;2;ciencia-e-tecnologia//solicitar-treinamento-do-wordpress70
solicitar-pedido-de-ligacao-da-conta-de-agua-ou-esgoto151;empresa-industria-e-comercio;Empresa Industria E Comercio;Solicitar ligação de água e/ou esgoto;SANESUL;Empresa de Saneamento de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/empresa-industria-e-comercio/solicitar-pedido-de-ligacao-da-conta-de-agua-ou-esgoto151;2;empresa-industria-e-comercio//solicitar-pedido-de-ligacao-da-conta-de-agua-ou-esgoto151
programa-conecta-ms111;ciencia-e-tecnologia;Ciencia E Tecnologia;Solicitar informações do programa CONECTA-MS;SEMADESC;Secretaria de Estado de Meio Ambiente, Desenvolvimento, Ciência, Tecnologia e Inovação de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/ciencia-e-tecnologia/programa-conecta-ms111;2;ciencia-e-tecnologia//programa-conecta-ms111
pedido-de-acesso-a-informacao102;comunicacao-e-transparencia;Comunicacao E Transparencia;Fazer pedido de acesso à informação;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;Digital;https://www.ms.gov.br/comunicacao-e-transparencia/pedido-de-acesso-a-informacao102;2;comunicacao-e-transparencia//pedido-de-acesso-a-informacao102
pedido-de-acesso-a-informacao143;comunicacao-e-transparencia;Comunicacao E Transparencia;Fazer pedido de acesso a informação;SEMADESC;Secretaria de Estado de Meio Ambiente, Desenvolvimento, Ciência, Tecnologia e Inovação de Mato Grosso do Sul;Digital;https://www.ms.gov.br/comunicacao-e-transparencia/pedido-de-acesso-a-informacao143;2;comunicacao-e-transparencia//pedido-de-acesso-a-informacao143
pedido-de-acesso-a-informacao157;comunicacao-e-transparencia;Comunicacao E Transparencia;Fazer pedido de acesso à informação;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;Digital;https://www.ms.gov.br/comunicacao-e-transparencia/pedido-de-acesso-a-informacao157;2;comunicacao-e-transparencia//pedido-de-acesso-a-informacao157
pedido-de-declaracao-de-tempo-de-contribuicao-ao-rgps-dtc49;comunicacao-e-transparencia;Comunicacao E Transparencia;Pedido de Declaração de Tempo de Contribuição ao RGPS (DTC);UEMS;Universidade Estadual de Mato Grosso do Sul;Híbrido;https://www.ms.gov.br/comunicacao-e-transparencia/pedido-de-declaracao-de-tempo-de-contribuicao-ao-rgps-dtc49;2;comunicacao-e-transparencia//pedido-de-declaracao-de-tempo-de-contribuicao-ao-rgps-dtc49
registrar-extincao-de-empresa199;empresa-industria-e-comercio;Empresa Industria E Comercio;Registrar extinção de empresa;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/empresa-industria-e-comercio/registrar-extincao-de-empresa199;2;empresa-industria-e-comercio//registrar-extincao-de-empresa199
registrar-reclamacao-solicitacao-sugestao-e-elogio35;comunicacao-e-transparencia;Comunicacao E Transparencia;Registrar reclamação, solicitação, sugestão e elogio;SEMADESC;Secretaria de Estado de Meio Ambiente, Desenvolvimento, Ciência, Tecnologia e Inovação de Mato Grosso do Sul;Digital;https://www.ms.gov.br/comunicacao-e-transparencia/registrar-reclamacao-solicitacao-sugestao-e-elogio35;2;comunicacao-e-transparencia//registrar-reclamacao-solicitacao-sugestao-e-elogio35
participar-da-consulta-publica-e-instrumentos-de-participacao-social-da-microrregiao-de-saneamento-basico-msb177;meio-ambiente;Meio Ambiente;Participar  da Consulta Pública e Instrumentos de Participação Social da Microrregião de Saneamento Básico (MSB);SEMADESC;Secretaria de Estado de Meio Ambiente, Desenvolvimento, Ciência, Tecnologia e Inovação de Mato Grosso do Sul;Digital;https://www.ms.gov.br/meio-ambiente/participar-da-consulta-publica-e-instrumentos-de-participacao-social-da-microrregiao-de-saneamento-basico-msb177;2;meio-ambiente//participar-da-consulta-publica-e-instrumentos-de-participacao-social-da-microrregiao-de-saneamento-basico-msb177
consultoria-tecnica-quanto-a-legislacao-da-defesa-civil58;seguranca;Seguranca;Solicitar consultoria técnica de legislação da defesa civil;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/seguranca/consultoria-tecnica-quanto-a-legislacao-da-defesa-civil58;2;seguranca//consultoria-tecnica-quanto-a-legislacao-da-defesa-civil58
ser-atendido-no-fale-conosco19;comunicacao-e-transparencia;Comunicacao E Transparencia;Ser atendido no Fale Conosco;MSGÁS;Companhia de Gás do Estado de Mato Grosso do Sul;Digital;https://www.ms.gov.br/comunicacao-e-transparencia/ser-atendido-no-fale-conosco19;2;comunicacao-e-transparencia//ser-atendido-no-fale-conosco19
criacao-de-conta-microsoft-office-365-na-versao-student170;educacao-e-pesquisa;Educacao E Pesquisa;Criação de Conta Microsoft Office 365 na versão Student;UEMS;Universidade Estadual de Mato Grosso do Sul;Híbrido;https://www.ms.gov.br/educacao-e-pesquisa/criacao-de-conta-microsoft-office-365-na-versao-student170;2;educacao-e-pesquisa//criacao-de-conta-microsoft-office-365-na-versao-student170
criacao-do-login-microsoft112;educacao-e-pesquisa;Educacao E Pesquisa;Criação do login microsoft;UEMS;Universidade Estadual de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/educacao-e-pesquisa/criacao-do-login-microsoft112;2;educacao-e-pesquisa//criacao-do-login-microsoft112
comunicar-obito-de-servidor-ou-pensionista27;trabalho-emprego-e-previdencia;Trabalho Emprego E Previdencia;Comunicar óbito de servidor ou pensionista;AGEPREV;Agência de Previdência Social de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/trabalho-emprego-e-previdencia/comunicar-obito-de-servidor-ou-pensionista27;2;trabalho-emprego-e-previdencia//comunicar-obito-de-servidor-ou-pensionista27
licitacoes-e-contratacoes-diretas74;administracao-publica;Administracao Publica;Licitar e contratar;MSGÁS;Companhia de Gás do Estado de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/administracao-publica/licitacoes-e-contratacoes-diretas74;2;administracao-publica//licitacoes-e-contratacoes-diretas74
eventos-promocionais-do-turismo60;turismo;Turismo;Solicitar participação em eventos promocionais do turismo;FUNDTUR;Fundação de Turismo de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/turismo/eventos-promocionais-do-turismo60;2;turismo//eventos-promocionais-do-turismo60
solicitar-acesso-ao-grafana21;ciencia-e-tecnologia;Ciencia E Tecnologia;Solicitar acesso ao Grafana;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;Digital;https://www.ms.gov.br/ciencia-e-tecnologia/solicitar-acesso-ao-grafana21;2;ciencia-e-tecnologia//solicitar-acesso-ao-grafana21
icms-st-homologacao-de-credito-por-venda-de-combustivel-ao-estado-do-mato-grosso-do-sul20;empresa-industria-e-comercio;Empresa Industria E Comercio;ICMS ST - homologação de crédito por venda de combustível ao estado do Mato Grosso do Sul;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/empresa-industria-e-comercio/icms-st-homologacao-de-credito-por-venda-de-combustivel-ao-estado-do-mato-grosso-do-sul20;2;empresa-industria-e-comercio/icms-st-homologacao-de-credito-por-venda-de-combustivel-ao-estado-do-mato-grosso-do-sul20//index
liberar-acesso-a-usuario-banido-no-proxy190;ciencia-e-tecnologia;Ciencia E Tecnologia;Usuário banido no proxy;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;Digital;https://www.ms.gov.br/ciencia-e-tecnologia/liberar-acesso-a-usuario-banido-no-proxy190;2;ciencia-e-tecnologia//liberar-acesso-a-usuario-banido-no-proxy190
pedido-de-acesso-a-informacao29;comunicacao-e-transparencia;Comunicacao E Transparencia;Fazer pedido de acesso à informação;PMMS;Polícia Militar de Mato Grosso do Sul;Digital;https://www.ms.gov.br/comunicacao-e-transparencia/pedido-de-acesso-a-informacao29;2;comunicacao-e-transparencia//pedido-de-acesso-a-informacao29
registrar-denuncia81;comunicacao-e-transparencia;Comunicacao E Transparencia;Registrar denúncia;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;Digital;https://www.ms.gov.br/comunicacao-e-transparencia/registrar-denuncia81;2;comunicacao-e-transparencia//registrar-denuncia81
conceder-acesso-ao-gitlabs17;ciencia-e-tecnologia;Ciencia E Tecnologia;Conceder acesso ao Gitlabs.;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;Digital;https://www.ms.gov.br/ciencia-e-tecnologia/conceder-acesso-ao-gitlabs17;2;ciencia-e-tecnologia//conceder-acesso-ao-gitlabs17
solicitar-religacao-de-fornecimento-de-gas-natural-em-ate-4-horas109;energia;Energia;Solicitar a religação de fornecimento de gás natural em até 4 horas;MSGÁS;Companhia de Gás do Estado de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/energia/solicitar-religacao-de-fornecimento-de-gas-natural-em-ate-4-horas109;1;energia//solicitar-religacao-de-fornecimento-de-gas-natural-em-ate-4-horas109
solicitar-recolhimento-previdenciario-do-periodo-acadepol106;trabalho-emprego-e-previdencia;Trabalho Emprego E Previdencia;Pagar contribuição previdenciária – servidor em período de formação na ACADEPOL;AGEPREV;Agência de Previdência Social de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/trabalho-emprego-e-previdencia/solicitar-recolhimento-previdenciario-do-periodo-acadepol106;1;trabalho-emprego-e-previdencia//solicitar-recolhimento-previdenciario-do-periodo-acadepol106
adesao-ao-debito-automatico163;energia;Energia;Aderir ao débito automático da fatura de consumo;MSGÁS;Companhia de Gás do Estado de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/energia/adesao-ao-debito-automatico163;1;energia//adesao-ao-debito-automatico163
edicao-e-publicacao-de-edital-de-chamamento-publico-para-eventos-geradores-de-fluxo-turistico28;turismo;Turismo;Consultar edição e publicação de edital de chamamento público para eventos geradores de fluxo turístico;FUNDTUR;Fundação de Turismo de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/turismo/edicao-e-publicacao-de-edital-de-chamamento-publico-para-eventos-geradores-de-fluxo-turistico28;1;turismo//edicao-e-publicacao-de-edital-de-chamamento-publico-para-eventos-geradores-de-fluxo-turistico28
solicitar-resgate-de-animal-silvestre165;meio-ambiente;Meio Ambiente;Solicitar Resgate de Animal Silvestre;PMMS;Polícia Militar de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/meio-ambiente/solicitar-resgate-de-animal-silvestre165;1;meio-ambiente//solicitar-resgate-de-animal-silvestre165
solicitar-medicamentos-especializados9;saude-e-cuidado;Saude E Cuidado;Solicitar medicamentos especializados;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;Digital;https://www.ms.gov.br/saude-e-cuidado/solicitar-medicamentos-especializados9;1;saude-e-cuidado//solicitar-medicamentos-especializados9
consulta-tabela-de-prazos71;empresa-industria-e-comercio;Empresa Industria E Comercio;Consultar tabela de prazos;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/empresa-industria-e-comercio/consulta-tabela-de-prazos71;1;empresa-industria-e-comercio//consulta-tabela-de-prazos71
registrar-reclamacao-solicitacao-sugestao-e-elogio176;comunicacao-e-transparencia;Comunicacao E Transparencia;Registrar reclamação, solicitação, sugestão e elogio;AGESUL;Agência Estadual de Gestão de Empreendimentos de Mato Grosso do Sul;Digital;https://www.ms.gov.br/comunicacao-e-transparencia/registrar-reclamacao-solicitacao-sugestao-e-elogio176;1;comunicacao-e-transparencia//registrar-reclamacao-solicitacao-sugestao-e-elogio176
